GuestID,FirstName,LastName,Gender,AgeBand,HomeCity,Country,PostcodeArea,Email,LoyaltyTier,MemberSince,MarketingConsent
GST01116,Meera,Stewart,F,35-44,Manchester,United Kingdom,M,meera.stewart683@proton.me,Bronze,2024-09-02,Yes
GST01117,Benjamin,Morris,M,35-44,Sheffield,United Kingdom,S,benjamin.morris509@hotmail.com,Non-member,,Yes
GST01118,Omar,Mitchell,M,18-24,Leeds,United Kingdom,LS,omar.mitchell95@outlook.com,Non-member,,Yes
GST01119,Ananya,Carter,F,25-34,Berlin,Germany,,ananya.carter446@proton.me,Bronze,2022-07-04,No
GST01120,Meera,Brown,F,45-54,Leicester,United Kingdom,LE,meera.brown384@proton.me,Gold,2025-07-12,No
GST01121,Omar,Singh,M,55-64,Nottingham,United Kingdom,NG,omar.singh231@icloud.com,Silver,2021-01-21,No
GST01122,Yusuf,Davies,M,35-44,Birmingham,United Kingdom,B,yusuf.davies798@proton.me,Bronze,2023-10-04,Yes
GST01123,Arjun,Green,M,35-44,Glasgow,United Kingdom,G,arjun.green30@outlook.com,Silver,2026-05-28,Yes
GST01124,Priya,Morris,F,45-54,Milan,Italy,,priya.morris60@icloud.com,Bronze,2024-07-17,Yes
GST01125,Sophia,Fraser,F,35-44,Madrid,Spain,,sophia.fraser987@outlook.com,Silver,2025-04-25,No
GST01126,Grace,Davies,F,35-44,Mumbai,India,,grace.davies663@hotmail.com,Silver,2022-09-29,No
GST01127,Rebecca,Martin,F,25-34,London,United Kingdom,SE,rebecca.martin652@icloud.com,Silver,2019-11-09,No
GST01128,Charlotte,Khan,F,35-44,Dublin,Ireland,,charlotte.khan715@yahoo.co.uk,Bronze,2018-05-19,Yes
GST01129,Arjun,Reid,M,25-34,Edinburgh,United Kingdom,EH,arjun.reid209@yahoo.co.uk,Gold,2026-03-11,No
GST01130,Yusuf,Phillips,M,25-34,Reading,United Kingdom,RG,yusuf.phillips27@yahoo.co.uk,Gold,2025-10-04,Yes
GST01131,Oscar,Smith,M,25-34,Manchester,United Kingdom,M,oscar.smith285@icloud.com,Non-member,,Yes
GST01132,Lily,Morris,F,25-34,London,United Kingdom,SE,lily.morris157@hotmail.com,Silver,2023-03-19,Yes
GST01133,Joshua,Patel,M,25-34,Nottingham,United Kingdom,NG,joshua.patel96@hotmail.com,Non-member,,Yes
GST01134,Fatima,Fraser,F,45-54,Leicester,United Kingdom,LE,fatima.fraser619@hotmail.com,Bronze,2021-03-02,Yes
GST01135,Alfie,Wright,M,18-24,Toronto,Canada,,alfie.wright26@outlook.com,Bronze,2019-05-17,No
GST01136,Priya,Shah,F,25-34,Cardiff,United Kingdom,CF,priya.shah815@gmail.com,Silver,2025-08-21,Yes
GST01137,Luke,Turner,M,25-34,Edinburgh,United Kingdom,EH,luke.turner285@outlook.com,Non-member,,No
GST01138,Bethany,Shah,F,25-34,Reading,United Kingdom,RG,bethany.shah945@gmail.com,Bronze,2025-02-14,Yes
GST01139,Evie,Murray,F,45-54,Mumbai,India,,evie.murray86@gmail.com,Silver,2022-03-05,No
GST01140,Ryan,Davies,M,25-34,Edinburgh,United Kingdom,EH,ryan.davies897@icloud.com,Gold,2022-02-04,No
GST01141,Samuel,Murray,M,45-54,Mumbai,India,,samuel.murray472@proton.me,Gold,2021-09-08,Yes
GST01142,Lily,Johnson,F,25-34,Manchester,United Kingdom,M,lily.johnson747@gmail.com,Bronze,2024-06-01,Yes
GST01143,Oscar,Patel,M,65+,Cambridge,United Kingdom,CB,oscar.patel83@gmail.com,Non-member,,No
GST01144,Yusuf,Smith,M,25-34,Cardiff,United Kingdom,CF,yusuf.smith447@yahoo.co.uk,Bronze,2023-12-14,Yes
GST01145,Amelia,King,F,45-54,Glasgow,United Kingdom,G,amelia.king931@gmail.com,Bronze,2024-10-18,Yes
GST01146,Alfie,Khan,M,25-34,Madrid,Spain,,alfie.khan537@proton.me,Bronze,2021-08-03,Yes
GST01147,Freya,Johnson,F,35-44,Bristol,United Kingdom,BS,freya.johnson185@hotmail.com,Silver,2023-04-19,No
GST01148,Arjun,Baker,M,45-54,Manchester,United Kingdom,M,arjun.baker562@outlook.com,Bronze,2026-06-28,Yes
GST01149,Freya,Brown,F,18-24,London,United Kingdom,SE,freya.brown838@yahoo.co.uk,Bronze,2018-11-05,No
GST01150,Ethan,Shah,M,25-34,Glasgow,United Kingdom,G,ethan.shah188@outlook.com,Gold,2019-06-02,No
GST01151,William,Brown,M,35-44,Reading,United Kingdom,RG,william.brown954@proton.me,Bronze,2024-03-19,No
GST01152,Amelia,Khan,F,25-34,Oxford,United Kingdom,OX,amelia.khan312@outlook.com,Non-member,,No
GST01153,Arjun,Green,M,55-64,Leicester,United Kingdom,LE,arjun.green237@yahoo.co.uk,Bronze,2023-01-16,No
GST01154,Leo,Campbell,M,35-44,Birmingham,United Kingdom,B,leo.campbell526@outlook.com,Silver,2018-04-28,Yes
GST01155,Leah,Khan,F,25-34,Glasgow,United Kingdom,G,leah.khan467@yahoo.co.uk,Bronze,2023-12-16,No
GST01156,Sophia,Shah,F,25-34,Liverpool,United Kingdom,L,sophia.shah293@outlook.com,Non-member,,Yes
GST01157,Charlotte,Carter,F,25-34,Leeds,United Kingdom,LS,charlotte.carter751@icloud.com,Non-member,,Yes
GST01158,Freya,Khan,F,18-24,Edinburgh,United Kingdom,EH,freya.khan877@hotmail.com,Bronze,2021-03-29,Yes
GST01159,Jacob,King,M,18-24,Liverpool,United Kingdom,L,jacob.king804@icloud.com,Non-member,,No
GST01160,Adam,Wood,M,25-34,Leeds,United Kingdom,LS,adam.wood949@gmail.com,Silver,2019-11-13,No
GST01161,Samuel,Evans,M,45-54,Paris,France,,samuel.evans70@outlook.com,Gold,2021-09-15,Yes
GST01162,Oliver,Robinson,M,35-44,Sheffield,United Kingdom,S,oliver.robinson96@outlook.com,Silver,2020-03-17,Yes
GST01163,Emily,Mehta,F,25-34,Dublin,Ireland,,emily.mehta315@hotmail.com,Bronze,2021-04-06,Yes
GST01164,Alfie,Mehta,M,45-54,Edinburgh,United Kingdom,EH,alfie.mehta15@yahoo.co.uk,Bronze,2026-05-19,No
GST01165,Nathan,Cooper,M,25-34,Sheffield,United Kingdom,S,nathan.cooper618@yahoo.co.uk,Gold,2023-12-04,No
GST01166,Callum,White,M,65+,Cardiff,United Kingdom,CF,callum.white405@gmail.com,Bronze,2022-12-08,Yes
GST01167,Ananya,Ali,F,35-44,Madrid,Spain,,ananya.ali347@outlook.com,Silver,2025-08-04,No
GST01168,Sophie,Shah,F,65+,Cambridge,United Kingdom,CB,sophie.shah170@yahoo.co.uk,Silver,2022-07-06,No
GST01169,Harry,Baker,M,55-64,Madrid,Spain,,harry.baker70@icloud.com,Non-member,,No
GST01170,Ella,Johnson,F,35-44,London,United Kingdom,SE,ella.johnson201@gmail.com,Gold,2025-12-15,Yes
GST01171,Luke,Morris,M,25-34,Nottingham,United Kingdom,NG,luke.morris111@gmail.com,Bronze,2022-12-31,Yes
GST01172,Noah,Singh,M,45-54,Mumbai,India,,noah.singh597@icloud.com,Bronze,2020-12-10,Yes
GST01173,Charlotte,White,F,55-64,Nottingham,United Kingdom,NG,charlotte.white412@icloud.com,Non-member,,Yes
GST01174,Callum,Robinson,M,55-64,London,United Kingdom,SE,callum.robinson572@hotmail.com,Non-member,,Yes
GST01175,Oliver,Parker,M,25-34,Newcastle,United Kingdom,NE,oliver.parker570@yahoo.co.uk,Gold,2024-10-27,Yes
GST01176,Rebecca,Ali,F,55-64,Paris,France,,rebecca.ali514@hotmail.com,Bronze,2021-09-16,Yes
GST01177,Yusuf,Davies,M,65+,Glasgow,United Kingdom,G,yusuf.davies154@icloud.com,Silver,2026-06-12,No
GST01178,Lucy,Collins,F,55-64,Milan,Italy,,lucy.collins160@outlook.com,Silver,2022-08-13,Yes
GST01179,Ella,Davies,F,25-34,Liverpool,United Kingdom,L,ella.davies660@gmail.com,Silver,2024-10-24,Yes
GST01180,William,Patel,M,35-44,Nottingham,United Kingdom,NG,william.patel635@proton.me,Silver,2021-05-20,No
GST01181,Yusuf,Johnson,M,45-54,Edinburgh,United Kingdom,EH,yusuf.johnson116@hotmail.com,Gold,2018-01-18,Yes
GST01182,Benjamin,Fraser,M,25-34,Edinburgh,United Kingdom,EH,benjamin.fraser502@icloud.com,Non-member,,Yes
GST01183,Meera,Baker,F,65+,Milan,Italy,,meera.baker67@yahoo.co.uk,Bronze,2023-04-28,Yes
GST01184,Hannah,Ali,F,18-24,Nottingham,United Kingdom,NG,hannah.ali381@proton.me,Bronze,2023-04-10,No
GST01185,Olivia,Hussain,F,45-54,Sydney,Australia,,olivia.hussain732@outlook.com,Bronze,2024-09-02,Yes
GST01186,Jessica,Hall,F,45-54,Paris,France,,jessica.hall107@outlook.com,Non-member,,No
GST01187,David,Thompson,M,35-44,Milan,Italy,,david.thompson256@outlook.com,Silver,2020-06-17,Yes
GST01188,Hannah,Evans,F,45-54,Newcastle,United Kingdom,NE,hannah.evans752@hotmail.com,Silver,2018-09-18,No
GST01189,Noah,Phillips,M,55-64,Cambridge,United Kingdom,CB,noah.phillips221@hotmail.com,Gold,2023-08-02,Yes
GST01190,Jessica,Gupta,F,65+,Paris,France,,jessica.gupta809@hotmail.com,Non-member,,Yes
GST01191,Samuel,Thompson,M,45-54,Toronto,Canada,,samuel.thompson840@icloud.com,Non-member,,Yes
GST01192,Jack,Murray,M,35-44,Amsterdam,Netherlands,,jack.murray319@outlook.com,Bronze,2025-09-26,Yes
GST01193,Callum,Taylor,M,35-44,Sheffield,United Kingdom,S,callum.taylor119@icloud.com,Bronze,2022-09-19,Yes
GST01194,Jacob,Singh,M,25-34,Manchester,United Kingdom,M,jacob.singh849@yahoo.co.uk,Silver,2023-03-07,No
GST01195,Matthew,King,M,25-34,Berlin,Germany,,matthew.king83@icloud.com,Bronze,2025-11-17,Yes
GST01196,Lewis,Fraser,M,45-54,Liverpool,United Kingdom,L,lewis.fraser548@proton.me,Platinum,2020-03-30,No
GST01197,Omar,Reid,M,35-44,Leeds,United Kingdom,LS,omar.reid811@gmail.com,Gold,2019-09-22,Yes
GST01198,Chloe,Jackson,F,45-54,Milan,Italy,,chloe.jackson343@outlook.com,Bronze,2024-01-20,Yes
GST01199,Chloe,Walker,F,35-44,Cardiff,United Kingdom,CF,chloe.walker3@icloud.com,Gold,2020-09-24,Yes
GST01200,Ananya,Carter,F,35-44,Bristol,United Kingdom,BS,ananya.carter384@gmail.com,Bronze,2021-09-01,Yes
GST01201,Rohan,Williams,M,35-44,Sheffield,United Kingdom,S,rohan.williams209@proton.me,Non-member,,No
GST01202,Isla,Singh,F,55-64,Cardiff,United Kingdom,CF,isla.singh502@outlook.com,Bronze,2024-06-28,Yes
GST01203,Jacob,Taylor,M,35-44,Amsterdam,Netherlands,,jacob.taylor934@icloud.com,Bronze,2020-10-10,Yes
GST01204,Leah,Fraser,F,35-44,Berlin,Germany,,leah.fraser947@icloud.com,Non-member,,Yes
GST01205,Lucy,Shah,F,25-34,Toronto,Canada,,lucy.shah923@outlook.com,Bronze,2025-12-17,No
GST01206,David,Harris,M,35-44,New York,United States,,david.harris477@gmail.com,Platinum,2021-04-20,Yes
GST01207,Thomas,Ali,M,25-34,Reading,United Kingdom,RG,thomas.ali453@outlook.com,Bronze,2025-07-15,Yes
GST01208,Oliver,Hall,M,45-54,London,United Kingdom,SE,oliver.hall407@outlook.com,Silver,2022-08-02,Yes
GST01209,Bethany,Mitchell,F,18-24,Newcastle,United Kingdom,NE,bethany.mitchell988@outlook.com,Bronze,2025-11-17,Yes
GST01210,Fatima,Clarke,F,45-54,Cardiff,United Kingdom,CF,fatima.clarke528@hotmail.com,Gold,2021-12-11,Yes
GST01211,Lucy,Jackson,F,18-24,Milan,Italy,,lucy.jackson214@outlook.com,Silver,2020-09-19,Yes
GST01212,Meera,Fraser,F,25-34,Cardiff,United Kingdom,CF,meera.fraser734@hotmail.com,Bronze,2023-01-02,Yes
GST01213,Benjamin,Wilson,M,35-44,Birmingham,United Kingdom,B,benjamin.wilson333@hotmail.com,Silver,2018-09-21,Yes
GST01214,James,Wright,M,35-44,Liverpool,United Kingdom,L,james.wright889@yahoo.co.uk,Bronze,2023-11-19,Yes
GST01215,Charlotte,Cooper,F,65+,Reading,United Kingdom,RG,charlotte.cooper367@icloud.com,Bronze,2024-12-20,Yes
GST01216,Adam,Clarke,M,18-24,Bristol,United Kingdom,BS,adam.clarke76@proton.me,Non-member,,Yes
GST01217,Sophia,Davies,F,35-44,Oxford,United Kingdom,OX,sophia.davies565@gmail.com,Bronze,2018-02-05,Yes
GST01218,Georgia,Smith,F,35-44,Sheffield,United Kingdom,S,georgia.smith578@gmail.com,Non-member,,Yes
GST01219,Rohan,Baker,M,55-64,Sheffield,United Kingdom,S,rohan.baker701@gmail.com,Bronze,2021-04-18,Yes
GST01220,Bethany,Hussain,F,55-64,Sheffield,United Kingdom,S,bethany.hussain731@outlook.com,Silver,2019-10-31,Yes
GST01221,Grace,Carter,F,45-54,Sydney,Australia,,grace.carter620@yahoo.co.uk,Gold,2021-06-23,No
GST01222,Jessica,Phillips,F,45-54,Leicester,United Kingdom,LE,jessica.phillips473@gmail.com,Silver,2024-10-25,Yes
GST01223,Jacob,White,M,35-44,Birmingham,United Kingdom,B,jacob.white20@outlook.com,Gold,2019-10-11,No
GST01224,Amelia,King,F,35-44,Cardiff,United Kingdom,CF,amelia.king72@hotmail.com,Non-member,,Yes
GST01225,Sophia,Singh,F,35-44,Reading,United Kingdom,RG,sophia.singh935@yahoo.co.uk,Non-member,,No
GST01226,Ava,Wilson,F,55-64,Dublin,Ireland,,ava.wilson488@hotmail.com,Gold,2025-11-29,Yes
GST01227,Matthew,Turner,M,35-44,Reading,United Kingdom,RG,matthew.turner864@gmail.com,Bronze,2022-03-07,No
GST01228,Joshua,Baker,M,25-34,Edinburgh,United Kingdom,EH,joshua.baker419@proton.me,Silver,2018-02-23,Yes
GST01229,George,Parker,M,18-24,Glasgow,United Kingdom,G,george.parker376@proton.me,Platinum,2020-01-01,Yes
GST01230,James,Ahmed,M,25-34,Amsterdam,Netherlands,,james.ahmed495@yahoo.co.uk,Gold,2025-03-20,No
GST01231,Sara,Thompson,F,18-24,Newcastle,United Kingdom,NE,sara.thompson472@hotmail.com,Bronze,2020-06-01,Yes
GST01232,Lucy,Morris,F,18-24,Manchester,United Kingdom,M,lucy.morris915@icloud.com,Silver,2025-05-12,Yes
GST01233,Harry,Jackson,M,25-34,Edinburgh,United Kingdom,EH,harry.jackson604@hotmail.com,Bronze,2020-01-16,Yes
GST01234,Thomas,Wright,M,35-44,Glasgow,United Kingdom,G,thomas.wright997@hotmail.com,Bronze,2026-05-16,Yes
GST01235,Jessica,Hussain,F,55-64,Cardiff,United Kingdom,CF,jessica.hussain943@outlook.com,Bronze,2020-04-30,Yes
GST01236,Hannah,Green,F,45-54,Oxford,United Kingdom,OX,hannah.green685@hotmail.com,Silver,2022-11-27,Yes
GST01237,Jack,Thompson,M,35-44,Leicester,United Kingdom,LE,jack.thompson235@proton.me,Bronze,2019-07-04,No
GST01238,Arjun,Morris,M,35-44,Cambridge,United Kingdom,CB,arjun.morris409@proton.me,Platinum,2018-01-07,Yes
GST01239,Evie,Evans,F,35-44,Edinburgh,United Kingdom,EH,evie.evans731@proton.me,Non-member,,No
GST01240,Fatima,Singh,F,25-34,Sheffield,United Kingdom,S,fatima.singh130@gmail.com,Silver,2020-01-06,No
GST01241,Nathan,Carter,M,25-34,Oxford,United Kingdom,OX,nathan.carter818@proton.me,Bronze,2018-05-06,Yes
GST01242,James,Hussain,M,35-44,Leicester,United Kingdom,LE,james.hussain325@yahoo.co.uk,Silver,2023-08-05,Yes
GST01243,Ava,Johnson,F,35-44,Reading,United Kingdom,RG,ava.johnson99@icloud.com,Silver,2024-03-13,Yes
GST01244,Ryan,Carter,M,18-24,Liverpool,United Kingdom,L,ryan.carter955@proton.me,Platinum,2021-07-18,Yes
GST01245,Alice,Campbell,F,55-64,Oxford,United Kingdom,OX,alice.campbell444@outlook.com,Silver,2026-07-16,Yes
GST01246,Aisha,Jackson,F,55-64,Birmingham,United Kingdom,B,aisha.jackson529@outlook.com,Bronze,2024-07-07,Yes
GST01247,Mia,Wilson,F,25-34,Edinburgh,United Kingdom,EH,mia.wilson526@yahoo.co.uk,Silver,2019-03-14,Yes
GST01248,Harry,Walker,M,65+,Birmingham,United Kingdom,B,harry.walker393@yahoo.co.uk,Bronze,2018-02-04,No
GST01249,Luke,Collins,M,35-44,Cardiff,United Kingdom,CF,luke.collins665@yahoo.co.uk,Gold,2019-09-10,Yes
GST01250,Priya,Patel,F,25-34,Newcastle,United Kingdom,NE,priya.patel36@icloud.com,Bronze,2018-02-03,Yes
GST01251,Alfie,Shah,M,55-64,Newcastle,United Kingdom,NE,alfie.shah789@icloud.com,Silver,2021-05-16,No
GST01252,Sophie,Mehta,F,35-44,Edinburgh,United Kingdom,EH,sophie.mehta187@outlook.com,Non-member,,Yes
GST01253,Callum,Hall,M,18-24,New York,United States,,callum.hall110@proton.me,Gold,2021-12-05,Yes
GST01254,Yusuf,Morris,M,65+,Manchester,United Kingdom,M,yusuf.morris523@yahoo.co.uk,Bronze,2019-12-02,Yes
GST01255,Callum,Mitchell,M,35-44,Mumbai,India,,callum.mitchell440@proton.me,Silver,2024-09-24,Yes
GST01256,Freya,Thompson,F,45-54,Leicester,United Kingdom,LE,freya.thompson957@icloud.com,Bronze,2018-08-24,Yes
GST01257,Priya,Parker,F,45-54,Leeds,United Kingdom,LS,priya.parker50@gmail.com,Bronze,2019-09-27,Yes
GST01258,Lewis,Evans,M,35-44,Cambridge,United Kingdom,CB,lewis.evans35@outlook.com,Non-member,,Yes
GST01259,Fatima,Hussain,F,18-24,Edinburgh,United Kingdom,EH,fatima.hussain757@gmail.com,Bronze,2023-09-21,No
GST01260,Lucy,Johnson,F,45-54,Birmingham,United Kingdom,B,lucy.johnson525@gmail.com,Non-member,,No
GST01261,Alfie,White,M,25-34,Glasgow,United Kingdom,G,alfie.white869@hotmail.com,Silver,2023-09-04,Yes
GST01262,Charlie,Shah,M,25-34,Toronto,Canada,,charlie.shah646@proton.me,Silver,2022-12-04,No
GST01263,Alfie,Singh,M,25-34,Leeds,United Kingdom,LS,alfie.singh400@proton.me,Bronze,2020-04-20,Yes
GST01264,Fatima,Murray,F,25-34,Paris,France,,fatima.murray970@icloud.com,Silver,2021-03-19,No
GST01265,Ella,Williams,F,18-24,Mumbai,India,,ella.williams622@hotmail.com,Gold,2022-10-12,Yes
GST01266,Thomas,Wilson,M,25-34,Berlin,Germany,,thomas.wilson715@yahoo.co.uk,Silver,2024-07-12,Yes
GST01267,Noah,Hussain,M,35-44,Cambridge,United Kingdom,CB,noah.hussain761@proton.me,Bronze,2024-08-04,No
GST01268,Charlotte,Hussain,F,35-44,Leicester,United Kingdom,LE,charlotte.hussain806@hotmail.com,Platinum,2023-12-21,Yes
GST01269,George,Phillips,M,35-44,Glasgow,United Kingdom,G,george.phillips310@proton.me,Non-member,,Yes
GST01270,Noah,Baker,M,55-64,Cambridge,United Kingdom,CB,noah.baker301@icloud.com,Silver,2021-10-20,Yes
GST01271,Oscar,Ali,M,55-64,Manchester,United Kingdom,M,oscar.ali639@yahoo.co.uk,Silver,2019-03-28,Yes
GST01272,Charlie,Stewart,M,35-44,Manchester,United Kingdom,M,charlie.stewart805@yahoo.co.uk,Non-member,,No
GST01273,Alfie,Phillips,M,25-34,Amsterdam,Netherlands,,alfie.phillips125@gmail.com,Bronze,2025-04-27,Yes
GST01274,Noah,Harris,M,25-34,Manchester,United Kingdom,M,noah.harris724@yahoo.co.uk,Silver,2020-06-24,No
GST01275,Mia,Smith,F,35-44,Bristol,United Kingdom,BS,mia.smith6@outlook.com,Non-member,,No
GST01276,Luke,Brown,M,35-44,Nottingham,United Kingdom,NG,luke.brown197@outlook.com,Silver,2026-03-06,Yes
GST01277,Chloe,Mitchell,F,55-64,Manchester,United Kingdom,M,chloe.mitchell742@outlook.com,Platinum,2021-10-21,Yes
GST01278,Priya,Taylor,F,45-54,Nottingham,United Kingdom,NG,priya.taylor775@outlook.com,Bronze,2024-12-03,Yes
GST01279,Noah,Baker,M,35-44,Nottingham,United Kingdom,NG,noah.baker605@yahoo.co.uk,Non-member,,Yes
GST01280,Oliver,King,M,25-34,Milan,Italy,,oliver.king706@proton.me,Non-member,,No
GST01281,Fatima,Brown,F,18-24,London,United Kingdom,SE,fatima.brown814@hotmail.com,Non-member,,Yes
GST01282,Jacob,Reid,M,18-24,Liverpool,United Kingdom,L,jacob.reid820@gmail.com,Bronze,2024-07-19,Yes
GST01283,Callum,Taylor,M,25-34,Toronto,Canada,,callum.taylor13@yahoo.co.uk,Gold,2018-10-31,Yes
GST01284,Harry,Gupta,M,25-34,Nottingham,United Kingdom,NG,harry.gupta749@proton.me,Gold,2018-09-24,No
GST01285,Leah,Jackson,F,18-24,Liverpool,United Kingdom,L,leah.jackson772@proton.me,Bronze,2018-11-03,Yes
GST01286,Lewis,Singh,M,18-24,Liverpool,United Kingdom,L,lewis.singh410@hotmail.com,Bronze,2020-08-21,Yes
GST01287,Alfie,Wilson,M,25-34,Milan,Italy,,alfie.wilson766@hotmail.com,Gold,2025-01-22,No
GST01288,Lily,Baker,F,25-34,Sheffield,United Kingdom,S,lily.baker767@icloud.com,Non-member,,Yes
GST01289,Priya,Carter,F,25-34,Leeds,United Kingdom,LS,priya.carter963@hotmail.com,Non-member,,No
GST01290,Jack,Collins,M,45-54,Manchester,United Kingdom,M,jack.collins145@hotmail.com,Gold,2025-02-15,No
GST01291,Isla,Robinson,F,25-34,Birmingham,United Kingdom,B,isla.robinson634@proton.me,Non-member,,No
GST01292,Ryan,Reid,M,35-44,Oxford,United Kingdom,OX,ryan.reid113@gmail.com,Silver,2021-11-24,No
GST01293,Ava,Mitchell,F,25-34,Toronto,Canada,,ava.mitchell212@icloud.com,Bronze,2024-09-28,Yes
GST01294,Maya,Hussain,F,25-34,Cambridge,United Kingdom,CB,maya.hussain535@yahoo.co.uk,Bronze,2021-11-25,Yes
GST01295,Chloe,Williams,F,25-34,Glasgow,United Kingdom,G,chloe.williams888@outlook.com,Non-member,,Yes
GST01296,Priya,Hussain,F,45-54,New York,United States,,priya.hussain223@proton.me,Non-member,,No
GST01297,Noah,White,M,25-34,London,United Kingdom,SE,noah.white899@icloud.com,Non-member,,No
GST01298,David,Baker,M,45-54,Cambridge,United Kingdom,CB,david.baker806@gmail.com,Bronze,2021-03-31,Yes
GST01299,Rohan,Wilson,M,65+,Manchester,United Kingdom,M,rohan.wilson951@yahoo.co.uk,Non-member,,No
GST01300,Alfie,Singh,M,45-54,Dublin,Ireland,,alfie.singh849@icloud.com,Non-member,,No
GST01301,Bethany,Carter,F,35-44,Glasgow,United Kingdom,G,bethany.carter186@yahoo.co.uk,Bronze,2023-05-09,Yes
GST01302,Ava,Gupta,F,35-44,Leeds,United Kingdom,LS,ava.gupta556@gmail.com,Silver,2024-11-29,Yes
GST01303,Mia,Thompson,F,25-34,Milan,Italy,,mia.thompson319@hotmail.com,Bronze,2020-08-21,Yes
GST01304,Fatima,Robinson,F,55-64,Cardiff,United Kingdom,CF,fatima.robinson412@icloud.com,Non-member,,Yes
GST01305,Olivia,Baker,F,35-44,Edinburgh,United Kingdom,EH,olivia.baker916@gmail.com,Silver,2023-12-10,No
GST01306,Luke,Smith,M,45-54,Dublin,Ireland,,luke.smith951@outlook.com,Platinum,2020-03-18,Yes
GST01307,Sophie,Walker,F,35-44,Liverpool,United Kingdom,L,sophie.walker272@proton.me,Bronze,2019-05-11,Yes
GST01308,Matthew,Khan,M,45-54,Leeds,United Kingdom,LS,matthew.khan77@gmail.com,Bronze,2022-09-23,Yes
GST01309,Sophie,Collins,F,45-54,New York,United States,,sophie.collins749@hotmail.com,Silver,2025-08-17,Yes
GST01310,Oliver,Khan,M,45-54,Nottingham,United Kingdom,NG,oliver.khan462@yahoo.co.uk,Bronze,2021-10-01,Yes
GST01311,Evie,Fraser,F,35-44,Birmingham,United Kingdom,B,evie.fraser774@gmail.com,Silver,2026-07-26,Yes
GST01312,Joshua,Walker,M,35-44,Toronto,Canada,,joshua.walker859@yahoo.co.uk,Non-member,,Yes
GST01313,Isla,Carter,F,35-44,Cardiff,United Kingdom,CF,isla.carter820@gmail.com,Non-member,,Yes
GST01314,Adam,Edwards,M,45-54,London,United Kingdom,SE,adam.edwards398@proton.me,Non-member,,Yes
GST01315,Oscar,Campbell,M,18-24,Berlin,Germany,,oscar.campbell835@icloud.com,Silver,2025-01-31,No
GST01316,Leo,Ahmed,M,55-64,Paris,France,,leo.ahmed223@gmail.com,Non-member,,No
GST01317,Luke,Thompson,M,35-44,Newcastle,United Kingdom,NE,luke.thompson368@icloud.com,Bronze,2026-03-10,No
GST01318,Callum,Phillips,M,45-54,Madrid,Spain,,callum.phillips120@proton.me,Bronze,2023-05-04,No
GST01319,Nadia,King,F,45-54,Reading,United Kingdom,RG,nadia.king165@proton.me,Bronze,2022-04-23,No
GST01320,Matthew,Wright,M,45-54,Berlin,Germany,,matthew.wright175@gmail.com,Bronze,2023-11-10,Yes
GST01321,Alice,Hussain,F,55-64,Cardiff,United Kingdom,CF,alice.hussain521@yahoo.co.uk,Bronze,2025-11-02,No
GST01322,Alice,Green,F,18-24,Sydney,Australia,,alice.green414@hotmail.com,Silver,2022-11-23,Yes
GST01323,James,Fraser,M,18-24,Amsterdam,Netherlands,,james.fraser737@proton.me,Gold,2021-05-16,Yes
GST01324,Alice,Thompson,F,25-34,Nottingham,United Kingdom,NG,alice.thompson258@gmail.com,Gold,2025-05-15,No
GST01325,Olivia,Ali,F,35-44,Nottingham,United Kingdom,NG,olivia.ali497@outlook.com,Silver,2021-05-07,Yes
GST01326,Henry,Singh,M,25-34,Oxford,United Kingdom,OX,henry.singh757@icloud.com,Bronze,2018-02-09,Yes
GST01327,Daniel,Collins,M,18-24,Cambridge,United Kingdom,CB,daniel.collins480@icloud.com,Gold,2025-07-24,Yes
GST01328,Emily,King,F,55-64,Paris,France,,emily.king788@yahoo.co.uk,Gold,2022-04-20,Yes
GST01329,Mia,Ahmed,F,45-54,Cambridge,United Kingdom,CB,mia.ahmed414@yahoo.co.uk,Bronze,2025-02-18,No
GST01330,Leah,Singh,F,45-54,Nottingham,United Kingdom,NG,leah.singh527@proton.me,Non-member,,Yes
